time,Meerssen,Gulp,Eyserbeek,Selzerbeek,Hommerich,Sippenaeken
2016-05-17,2.1526685,2.3009245,2.2146568,2.252131,2.2703588,2.3008492
2016-05-18,2.6992946,2.80412,2.7680995,2.7955995,2.807996,2.8416111
2016-05-19,2.8981912,2.9982162,2.9982245,3.0260587,3.022784,3.0544777
2016-05-20,1.1066879,1.2082988,1.145296,1.1802306,1.1923769,1.2219987
2016-05-21,3.0858035,3.2807012,3.1938322,3.2400777,3.2588902,3.2548468
2016-05-22,1.540426,1.4984778,1.5732007,1.5623577,1.5499777,1.6536459
2016-05-23,1.5010446,1.3683872,1.4041239,1.3635254,1.3340539,1.3529831
2016-05-24,1.9466829,2.0209703,1.9676243,1.9929023,1.9757775,1.9389547
2016-05-25,1.7018318,1.6933504,1.6461444,1.6395952,1.6365877,1.6104077
2016-05-26,3.2902424,3.4233975,3.403775,3.431041,3.4403303,3.495815
2016-05-27,3.3690336,3.434775,3.4672623,3.473043,3.4708376,3.553171
2016-05-28,3.3275185,3.426455,3.4717731,3.483819,3.4893157,3.577797
2016-05-29,2.5638087,2.5486755,2.6319692,2.6209757,2.6046696,2.6810048
2016-05-30,0.926909,0.82830197,0.94444203,0.90426123,0.8808544,0.9566048
2016-05-31,2.1627786,2.0774825,2.2441616,2.208776,2.1551793,2.1668742
2016-06-01,1.2440069,1.0556285,1.1667479,1.1072537,1.0604234,1.0357469
2016-06-02,3.2929633,3.3469622,3.326621,3.3314495,3.341591,3.3713799
2016-06-03,2.4733748,2.4262033,2.5522091,2.5220358,2.491027,2.5582235
2016-06-04,2.7842004,2.6351352,2.844351,2.7778563,2.709357,2.7390792
2016-06-05,3.986417,4.0269613,4.061671,4.0566587,4.0428586,4.072146
2016-06-06,4.199233,4.3050113,4.295672,4.3030567,4.3100066,4.374697
2016-06-07,3.6531513,3.6526036,3.7095165,3.6932771,3.6676483,3.7303336
2016-06-08,3.5661976,3.5887237,3.6131496,3.6042113,3.578332,3.5783818
2016-06-09,4.282106,4.4821663,4.354816,4.3935766,4.41289,4.4364967
2016-06-10,3.9007237,4.050594,3.9785023,3.9983673,4.015526,4.0759053
2016-06-11,3.0150173,3.0309205,3.0243542,3.0157337,3.0024347,3.0148647
2016-06-12,3.2996938,3.2531595,3.2978847,3.2844353,3.2611625,3.3221266
2016-06-13,2.6968598,2.5371475,2.6405232,2.6077938,2.5539465,2.6064408
2016-06-14,3.0488422,3.0340028,3.0895126,3.078085,3.0579693,3.1066208
2016-06-15,3.2414238,3.2541118,3.2566845,3.2535605,3.250436,3.359267
2016-06-16,3.1601841,3.1307626,3.1840084,3.156876,3.130512,3.1404526
2016-06-17,3.0856745,3.132291,3.1337197,3.1348724,3.1389658,3.2765496
2016-06-18,3.0861473,2.9748592,3.0822613,3.0563822,3.0106213,3.0704498
2016-06-19,3.234407,3.3266628,3.278738,3.2935073,3.2986867,3.330163
2016-06-20,2.2977202,2.3471112,2.3960636,2.4053528,2.398035,2.474721
2016-06-21,1.3945291,1.3409456,1.4469944,1.4229696,1.3992454,1.4415814
2016-06-22,3.0168936,3.1015668,3.057702,3.0655546,3.08704,3.1537516
2016-06-23,4.6063495,5.010422,4.8468423,4.944412,5.0389085,5.2137656
2016-06-24,3.3431277,3.3950286,3.3344066,3.3420248,3.3417575,3.3425763
2016-06-25,1.7886854,1.6978364,1.700476,1.6707206,1.6556007,1.6774536
2016-06-26,3.450073,3.6529043,3.5530703,3.6030083,3.6261146,3.7107198
2016-06-27,1.5882276,1.6166394,1.5906096,1.5986959,1.5910773,1.603023
2016-06-28,4.021044,4.3110256,4.118108,4.198202,4.256878,4.3194127
2016-06-29,4.061456,4.3194714,4.1954956,4.261656,4.2897906,4.3424687
2016-06-30,2.4427006,2.5211587,2.490593,2.5048943,2.5145175,2.6024642
2016-07-01,3.3535101,3.456252,3.4937265,3.5091805,3.5138419,3.600335
2016-07-02,4.070249,4.2543135,4.1130624,4.167528,4.179791,4.19725
2016-07-03,3.7238803,3.9200773,3.826667,3.8751183,3.8938637,3.929784
2016-07-04,2.4382184,2.4885545,2.4116013,2.4189358,2.4311488,2.4627922
2016-07-05,2.9102206,3.144847,2.9971552,3.0625973,3.104215,3.174034
2016-07-06,3.2794876,3.4388852,3.3146923,3.3461852,3.3770435,3.4236228
2016-07-07,3.8353934,4.086356,3.9643013,4.0153584,4.0697236,4.1947937
2016-07-08,3.7904701,3.990373,3.8768225,3.919426,3.9449208,3.9671583
2016-07-09,2.9634926,3.1231942,3.028431,3.0581865,3.0861712,3.1269703
2016-07-10,5.050527,5.4060574,5.2261624,5.2975693,5.360522,5.4083714
2016-07-11,3.6169777,3.7755768,3.642788,3.6759353,3.6872625,3.6249278
2016-07-12,3.603588,3.6702714,3.6644409,3.6729279,3.66845,3.722047
2016-07-13,3.4824371,3.5569968,3.54054,3.5366473,3.5416763,3.6260474
2016-07-14,3.2626178,3.266492,3.282347,3.2713537,3.2546463,3.3407218
2016-07-15,2.878114,2.9809742,2.8895276,2.9125834,2.930928,2.979078
2016-07-16,1.8612328,1.8901279,1.8978883,1.9008789,1.8979887,1.9490625
2016-07-17,3.2492714,3.3896158,3.3300629,3.3606706,3.3891394,3.4894826
2016-07-18,3.9317555,4.056784,4.04346,4.0655804,4.0780106,4.1615796
2016-07-19,4.7458735,4.9427333,4.8609433,4.8940907,4.9244304,5.02875
2016-07-20,5.0593486,5.4395885,5.2271314,5.312706,5.394337,5.514847
2016-07-21,4.2602096,4.3554335,4.350471,4.3668613,4.362534,4.3770194
2016-07-22,2.7698514,2.760289,2.8572156,2.8450694,2.8301165,2.975252
2016-07-23,2.3140028,2.2266693,2.2821207,2.253334,2.2248814,2.273349
2016-07-24,3.2338483,3.2656898,3.29735,3.2935576,3.2845523,3.3649976
2016-07-25,3.4122815,3.5043187,3.5179853,3.533239,3.5318186,3.613083
2016-07-26,2.3891277,2.3852289,2.312795,2.298243,2.2997298,2.3193438
2016-07-27,3.1151319,3.3104486,3.1947346,3.2440875,3.2722225,3.3443305
2016-07-28,2.7769399,2.7391376,2.7629871,2.76282,2.7305748,2.7565048
2016-07-29,3.2937794,3.235717,3.2913692,3.27817,3.2300537,3.2294018
2016-07-30,3.0913167,3.3042836,3.1807005,3.2416818,3.2754972,3.34956
2016-07-31,2.8344798,2.9449868,2.8637314,2.8897278,2.9100773,2.9820683
2016-08-01,2.9621034,3.159833,3.0440357,3.095427,3.1375625,3.2556655
2016-08-02,1.728253,1.5809779,1.642335,1.611527,1.5833253,1.6519918
2016-08-03,1.6982803,1.4090608,1.6229213,1.5462687,1.4719216,1.4850034
2016-08-04,2.799953,2.8731377,2.8307514,2.8597553,2.8410432,2.8078794
2016-08-05,2.561317,2.6028821,2.605271,2.6150615,2.5969841,2.6132905
2016-08-06,2.6463516,2.8036942,2.7231236,2.7669802,2.7823675,2.8475924
2016-08-07,3.464465,3.7485862,3.6421864,3.719992,3.7581346,3.853917
2016-08-08,2.8102925,2.9350126,2.8513012,2.8918328,2.8954084,2.9100437
2016-08-09,3.1462932,3.2499766,3.1993456,3.2246404,3.2284496,3.2739432
2016-08-10,3.2818792,3.261179,3.2837503,3.2873425,3.253477,3.3011427
2016-08-11,1.7008436,1.6780133,1.7005094,1.69523,1.6910199,1.7941867
2016-08-12,2.1483722,2.2020345,2.1345625,2.1592557,2.1628978,2.1909826
2016-08-13,3.584986,3.8529646,3.747275,3.8226912,3.8572414,3.9544442
2016-08-14,2.671312,2.9063933,2.7746153,2.8434658,2.8919332,3.0024517
2016-08-15,3.5475094,3.7391384,3.6141853,3.6668632,3.6895015,3.726792
2016-08-16,3.6572897,3.8278537,3.7133257,3.756631,3.7745075,3.8110294
2016-08-17,3.923364,4.1020436,3.9978828,4.0464344,4.0655136,4.1180077
2016-08-18,2.995613,2.9651358,3.0467083,3.0141296,2.9966877,3.063132
2016-08-19,2.85407,2.8799791,2.9094422,2.9125834,2.911681,3.018273
2016-08-20,3.6679013,3.9853106,3.7252214,3.8244452,3.8849757,3.939391
2016-08-21,2.6735747,2.6034083,2.6266897,2.619773,2.5982873,2.6441486
2016-08-22,2.6075718,2.7668297,2.6120877,2.6670876,2.7010367,2.7523777
2016-08-23,3.5208733,3.6630287,3.593335,3.6359382,3.6506739,3.7435324
2016-08-24,4.02428,4.2793994,4.147412,4.2091284,4.2550063,4.37184
2016-08-25,4.079987,4.3524265,4.2172813,4.281153,4.3314586,4.454123
2016-08-26,3.6609416,3.7866287,3.7394893,3.7726197,3.7836297,3.873164
2016-08-27,3.3760934,3.4629934,3.4142668,3.417859,3.4247591,3.5081615
2016-08-28,3.420988,3.6661363,3.5240002,3.5831602,3.6270497,3.7302167
2016-08-29,2.1294837,2.0897622,2.1071293,2.088384,2.0640914,2.0756865
2016-08-30,2.995613,3.1537182,3.0259583,3.056332,3.089379,3.1542194
2016-08-31,2.5421848,2.653555,2.5777712,2.5931582,2.617668,2.698497
2016-09-01,2.1843739,2.234413,2.2070382,2.204716,2.212351,2.273817
2016-09-02,2.7429862,2.8962188,2.8020484,2.8287299,2.8622277,2.940568
2016-09-03,2.5272198,2.7054057,2.5793083,2.6208758,2.6613405,2.7413177
2016-09-04,3.02845,2.951703,2.9931786,2.9835052,2.9404843,2.9558213
2016-09-05,2.113645,2.2407284,2.1298845,2.170884,2.194675,2.2636757
2016-09-06,2.698421,2.8760698,2.8059244,2.8471246,2.8688774,2.9501579
2016-09-07,2.9311426,3.066958,2.9832547,3.0174875,3.0293999,3.0803735
2016-09-08,2.9707103,3.1865225,3.033677,3.0903144,3.128006,3.1761057
2016-09-09,2.4208188,2.5564694,2.4698093,2.4994812,2.523907,2.595247
2016-09-10,2.5562189,2.699717,2.5789406,2.6084957,2.6376164,2.6773794
2016-09-11,1.6001422,1.5972674,1.6293035,1.6212004,1.6077176,1.6668781
2016-09-12,2.5410104,2.6882892,2.6023638,2.6290956,2.6631784,2.7594786
2016-09-13,3.0471957,3.2767417,3.1288748,3.1682534,3.2226353,3.298436
2016-09-14,2.9230227,3.0364838,3.0202777,3.025858,3.0442693,3.1419563
2016-09-15,2.8580365,2.845295,2.888859,2.8664212,2.8589866,2.9176788
2016-09-16,2.378158,2.5211587,2.383901,2.4432447,2.4572117,2.455725
2016-09-17,1.8773003,1.9280951,1.8908714,1.9056907,1.9084808,1.9682592
2016-09-18,1.4991686,1.5355176,1.5064387,1.5203056,1.521943,1.5764084
2016-09-19,1.6610472,1.7362547,1.6425357,1.672926,1.6779884,1.6845709
2016-09-20,0.60409737,0.56944895,0.53364545,0.5291512,0.51677114,0.49725714
2016-09-21,1.8226392,1.8479756,1.8737965,1.8858926,1.8650421,1.8894176
2016-09-22,1.5846761,1.6799932,1.622888,1.6535289,1.6675296,1.7312174
2016-09-23,1.4640119,1.529879,1.4870583,1.5074245,1.514191,1.5456171
2016-09-24,2.1237125,2.3028793,2.1580865,2.212084,2.248606,2.307131
2016-09-25,2.065142,2.1791542,2.1021507,2.1376033,2.159857,2.2056684
2016-09-26,1.5253751,1.6048858,1.5817547,1.6035576,1.6149353,1.6974187
2016-09-27,1.626807,1.7238245,1.6500874,1.6789405,1.6988055,1.7508316
2016-09-28,1.4844617,1.5419832,1.4768335,1.503515,1.5058037,1.5060043
2016-09-29,1.3949873,1.4624904,1.4102721,1.4337456,1.4494338,1.4814281
2016-09-30,1.279006,1.3411711,1.2694639,1.2872905,1.3039476,1.3299104
2016-10-01,1.5857645,1.5700765,1.5691576,1.5725825,1.5523834,1.5612216
2016-10-02,1.5211506,1.5222605,1.4898652,1.4917364,1.4852873,1.5208069
2016-10-03,1.5168401,1.5603027,1.4965147,1.5313325,1.5263537,1.5087944
2016-10-04,1.0257918,1.0810652,1.0569817,1.0854006,1.0752927,1.0855343
2016-10-05,1.4977796,1.6470382,1.5002905,1.5653651,1.5765423,1.5818383
2016-10-06,0.68724185,0.7528188,0.662792,0.6940512,0.6980443,0.6924307
2016-10-07,0.66982824,0.65365326,0.6488249,0.6459346,0.6357599,0.62725586
2016-10-08,1.1569815,1.149857,1.160934,1.1599816,1.1486708,1.1706408
2016-10-09,0.9383081,0.98267645,0.95329684,0.97047186,0.969436,0.98983544
2016-10-10,0.8882295,0.809356,0.84192663,0.8209592,0.80025893,0.80898005
2016-10-11,0.82854176,0.8841875,0.8346757,0.859252,0.86668676,0.90484595
2016-10-12,0.77153206,0.6511472,0.74739736,0.7068323,0.67776173,0.692414
2016-10-13,1.118574,1.2526563,1.1394819,1.1994774,1.2138957,1.2397585
2016-10-14,0.96782255,0.8750654,0.9397306,0.9138845,0.87587565,0.87856555
2016-10-15,1.1226982,1.1595305,1.1358062,1.1624376,1.1571914,1.1749178
2016-10-16,1.157096,1.2352391,1.1965871,1.2320564,1.2378873,1.2455726
2016-10-17,0.9776893,0.9850322,0.95239466,0.9722762,0.96265286,0.96094877
2016-10-18,0.86132133,0.8197311,0.8554595,0.8504306,0.8356447,0.8605385
2016-10-19,1.1594876,0.99803877,1.1278871,1.0722688,1.0252047,1.0470241
2016-10-20,0.715625,0.6628255,0.65316874,0.6450324,0.64073867,0.6709452
2016-10-21,0.9209088,0.89902353,0.92208785,0.92310697,0.90518016,0.9225556
2016-10-22,0.71250314,0.6795411,0.713181,0.70608044,0.6927314,0.7300051
2016-10-23,0.7313919,0.80887985,0.76353645,0.79720145,0.80189615,0.8259713
2016-10-24,0.27434018,0.22263266,0.24584727,0.228973,0.21934968,0.22725217
2016-10-25,0.6186899,0.6089949,0.61898583,0.6195204,0.6141073,0.6287429
2016-10-26,0.6298598,0.634983,0.6204895,0.62368053,0.6214251,0.6224275
2016-10-27,0.48609677,0.4915099,0.5171387,0.52413905,0.5093532,0.50668
2016-10-28,0.59599197,0.61686397,0.6125034,0.627139,0.6158783,0.5912018
2016-10-29,0.43397036,0.36119378,0.4329679,0.40379715,0.3816434,0.37155223
2016-10-30,0.5871992,0.6346321,0.599973,0.61967075,0.62476647,0.6485074
2016-10-31,0.6084221,0.63538396,0.6211578,0.6295448,0.63041353,0.6639616
2016-11-01,0.577762,0.602028,0.5883115,0.60007334,0.599806,0.6292942
2016-11-02,0.8311338,0.7889314,0.81730026,0.8040681,0.7928074,0.8317018
2016-11-03,0.64539754,0.6561092,0.6359937,0.64448094,0.64070517,0.6428103
2016-11-04,0.93053204,0.886042,0.9209183,0.9235079,0.9058483,0.93909574
2016-11-05,0.85251427,0.82541996,0.8323033,0.8226131,0.8137917,0.8239663
2016-11-06,0.69344264,0.70071745,0.6882205,0.69049263,0.6840437,0.69884616
2016-11-07,0.7328239,0.62994576,0.7269477,0.6916956,0.66165596,0.6719143
2016-11-08,0.70902336,0.68297446,0.70319015,0.70217097,0.6846785,0.6930488
2016-11-09,0.7681524,0.721142,0.71705705,0.7069826,0.7000157,0.6871679
2016-11-10,0.54111606,0.4467764,0.48215392,0.45692605,0.42815623,0.386171
2016-11-11,0.57083094,0.49065787,0.54514,0.52032995,0.49551973,0.4742681
2016-11-12,0.5205661,0.56729376,0.5551643,0.5779195,0.5722057,0.58518714
2016-11-13,0.39348635,0.3698397,0.3595564,0.34856308,0.34839603,0.34896412
2016-11-14,0.6484191,0.6025292,0.6277738,0.6223774,0.6078922,0.61932
2016-11-15,0.24521239,0.1896777,0.25436795,0.23924792,0.2196504,0.20180713
2016-11-16,0.1509408,0.013842364,0.14289747,0.09970937,0.06647291,0.062112343
2016-11-17,1.7512373,1.4358509,1.6486839,1.5621572,1.4914356,1.4812776
2016-11-18,1.927651,1.6945283,1.8152212,1.7700114,1.7148108,1.7523352
2016-11-19,0.6407434,0.69026715,0.6371632,0.6625248,0.6588826,0.66389483
2016-11-20,1.4115704,1.3454316,1.363258,1.374953,1.3257672,1.2893287
2016-11-21,1.7368023,1.623481,1.6541972,1.6381416,1.621451,1.686442
2016-11-22,0.77948,0.83795035,0.8266229,0.86120677,0.85161686,0.8709805
2016-11-23,0.2774334,0.26049948,0.2593801,0.25383323,0.25637278,0.30380455
2016-11-24,0.41638485,0.46228904,0.43226624,0.44960833,0.4541526,0.4535679
2016-11-25,0.52447563,0.5191519,0.5178739,0.5254422,0.5061788,0.47886255
2016-11-26,0.25363284,0.25501114,0.25092626,0.25428438,0.25146082,0.26001492
2016-11-27,0.23989953,0.23776932,0.22713523,0.22792047,0.23040982,0.25040832
2016-11-28,0.42410353,0.43697757,0.41134882,0.41853288,0.41278562,0.42302707
2016-11-29,0.35913166,0.39434922,0.34689245,0.36109355,0.36573812,0.39008054
2016-11-30,0.20820837,0.19213365,0.19930108,0.19484025,0.18356289,0.17736448
2016-12-01,0.1830759,0.1660955,0.18222623,0.17840031,0.1685264,0.16894405
2016-12-02,0.04890262,0.0,0.028380582,0.003366964,0.0022446427,0.0011223214
2016-12-03,0.29570633,0.31458068,0.27561954,0.28280365,0.2918255,0.32684377
2016-12-04,0.47021538,0.47995687,0.463943,0.47281456,0.46664962,0.47799382
2016-12-05,0.040014572,0.032997575,0.030959332,0.01705892,0.020166472,0.04379044
2016-12-06,0.0,0.0,0.0,0.0,0.0,0.0031271873
2016-12-07,0.48215866,0.48953015,0.47400072,0.49381554,0.48679852,0.49047408
2016-12-08,0.58565253,0.6013514,0.63201743,0.6591667,0.62901014,0.6190861
2016-12-09,0.35694057,0.35730934,0.3737576,0.38450038,0.37105104,0.36410084
2016-12-10,0.44914994,0.41264355,0.47132763,0.4650457,0.44192293,0.43590835
2016-12-11,0.7816996,0.64856595,0.7781052,0.74302006,0.6999154,0.69319916
2016-12-12,0.26656422,0.29332918,0.27692267,0.28972036,0.2899877,0.29616937
2016-12-13,0.61667067,0.5760901,0.5922209,0.5958129,0.5850702,0.5929226
2016-12-14,0.1792094,0.16133389,0.16942854,0.1651682,0.16117515,0.1819756
2016-12-15,0.25470683,0.2631058,0.27348092,0.2773403,0.2741158,0.28387284
2016-12-16,0.24771847,0.26814306,0.2547355,0.25889558,0.26115108,0.27376503
2016-12-17,0.20301001,0.20160666,0.20648508,0.21148053,0.20534901,0.21326824
2016-12-18,0.09782626,0.085124046,0.09461368,0.08823152,0.087529816,0.09072095
2016-12-19,0.43407056,0.4436188,0.43564105,0.44369394,0.4386818,0.4556563
2016-12-20,0.11352154,0.08372066,0.10727781,0.090737715,0.086126536,0.122564875
2016-12-21,0.44087276,0.39557716,0.41489074,0.41291922,0.39213547,0.3682442
2016-12-22,0.35559443,0.2598729,0.33823803,0.3153826,0.29212615,0.29341263
2016-12-23,0.46995768,0.44294205,0.4797481,0.48278877,0.45943213,0.4643607
2016-12-24,0.8006312,0.7123707,0.7969175,0.79880536,0.7484331,0.7302391
2016-12-25,0.5632697,0.5363437,0.55265826,0.5431853,0.5388915,0.51712203
2016-12-26,0.89843994,0.7076843,0.84513444,0.7931416,0.7374398,0.71024054
2016-12-27,0.12729779,0.12770231,0.13324074,0.13574678,0.12729293,0.12836222
2016-12-28,0.17641687,0.16218592,0.17768185,0.17288688,0.16635439,0.16501783
2016-12-29,0.0771476,0.090461984,0.07783971,0.085224286,0.08468967,0.11710163
2016-12-30,0.047933776,0.05219417,0.04746594,0.049286988,0.048869368,0.08210004
2016-12-31,0.11176087,0.10619278,0.09297494,0.09729493,0.09468353,0.100309186
2017-01-01,0.21262214,0.18313056,0.19288282,0.1962356,0.17734368,0.15398674
2017-01-02,0.13378452,0.096787065,0.123118125,0.1108835,0.10435516,0.1110447
2017-01-03,0.3655858,0.2626071,0.34540436,0.31480974,0.285279,0.27464023
2017-01-04,0.7390626,0.45403287,0.6606672,0.57342917,0.4965075,0.43973497
2017-01-05,0.42317343,0.33574885,0.4048526,0.38739526,0.35098162,0.32794708
2017-01-06,0.13599522,0.1479258,0.13369244,0.14957005,0.1360781,0.14134915
2017-01-07,0.20364133,0.23409998,0.19771862,0.21132338,0.21709408,0.2421275
2017-01-08,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-09,0.23070805,0.124810666,0.2207371,0.19497833,0.16064405,0.15010196
2017-01-10,0.28095907,0.16985625,0.2850211,0.25489402,0.21622361,0.20547195
2017-01-11,0.67737144,0.5209847,0.67349815,0.6376486,0.57662064,0.5367252
2017-01-12,0.7350005,0.6599418,0.73716974,0.72788495,0.6898432,0.6674695
2017-01-13,0.8284699,0.61511374,0.75506216,0.6940826,0.634586,0.5688512
2017-01-14,0.4566234,0.26202685,0.3974699,0.34696794,0.28321582,0.23930664
2017-01-15,0.0149073815,0.0,0.0,0.0,0.0,0.0
2017-01-16,0.09730867,0.0076396973,0.04661557,0.017310493,0.011540328,0.005770164
2017-01-17,0.10022448,0.002538378,0.03530085,0.0,0.0,0.0
2017-01-18,0.15649901,0.024879409,0.07614625,0.03201142,0.021340946,0.010670473
2017-01-19,0.19008723,0.060857452,0.12630977,0.09758502,0.06505668,0.0768397
2017-01-20,0.18132748,0.07681519,0.14026906,0.12374669,0.084721714,0.12070018
2017-01-21,0.05156214,0.00065239146,0.033301536,0.013200915,0.00880061,0.011540911
2017-01-22,0.019287024,0.0,0.009767788,0.0,0.0,0.0
2017-01-23,0.035880066,0.009477371,0.033010885,0.024806127,0.016537419,0.008268709
2017-01-24,0.01036123,0.0,0.008058501,0.0044964254,0.002997617,0.020551031
2017-01-25,0.1420192,0.06770011,0.13175808,0.11973304,0.079822026,0.050533134
2017-01-26,0.13310756,0.06395188,0.13910855,0.13878615,0.09258798,0.08770382
2017-01-27,0.7784676,1.1913252,0.9055205,1.0725334,1.1088825,1.1500192
2017-01-28,0.31098253,0.3335002,0.31194052,0.3529644,0.3366677,0.37609565
2017-01-29,0.24144359,0.1501987,0.19742842,0.18380758,0.15258431,0.11460736
2017-01-30,0.4818111,0.31925872,0.46607402,0.43130457,0.37135658,0.2684991
2017-01-31,0.3170619,0.32822913,0.33237985,0.3475966,0.33421755,0.31577694
2017-02-01,0.34379703,0.31050587,0.3476933,0.34595245,0.32145095,0.28972802
2017-02-02,0.57772607,0.51813155,0.5939975,0.59659266,0.55789,0.5278918
2017-02-03,0.7819356,0.70056254,0.7789189,0.7766299,0.7356544,0.7312377
2017-02-04,0.61150753,0.5853009,0.6118576,0.60655427,0.60167015,0.6329901
2017-02-05,0.6270652,0.5492742,0.6292021,0.61322784,0.58493835,0.6114225
2017-02-06,0.3786287,0.36957535,0.38048005,0.38483226,0.37464485,0.390329
2017-02-07,0.3828842,0.36311945,0.3816407,0.378981,0.37738517,0.41628122
2017-02-08,0.52004164,0.42390567,0.54515564,0.5156894,0.4855462,0.522379
2017-02-09,0.5231642,0.51774466,0.5239749,0.5365802,0.5090483,0.49860287
2017-02-10,0.38806537,0.3850016,0.39376244,0.4041755,0.38202754,0.366295
2017-02-11,0.45050263,0.38161653,0.46468773,0.44339406,0.41452423,0.41866693
2017-02-12,0.6967562,0.622174,0.7066396,0.6925835,0.65164024,0.6660349
2017-02-13,0.9167856,0.9517347,0.9471407,0.98616576,0.9429497,0.9096632
2017-02-14,0.808118,0.82353735,0.8374645,0.8503761,0.8280185,0.83541733
2017-02-15,0.8663412,0.91503096,0.88891745,0.9255246,0.9101307,0.9331007
2017-02-16,0.506156,0.49876416,0.52545786,0.5337271,0.5114985,0.5349844
2017-02-17,0.5902439,0.47683364,0.57952213,0.54504275,0.51752704,0.5447205
2017-02-18,0.73880005,0.7343892,0.7605106,0.77150404,0.7470026,0.76088125
2017-02-19,0.5763167,0.5893147,0.6285896,0.63822895,0.61414665,0.6278159
2017-02-20,0.254293,0.1874828,0.26580682,0.24981645,0.2270236,0.23551852
2017-02-21,0.6713473,0.41817525,0.6356177,0.5624518,0.49434742,0.485643
2017-02-22,1.3959596,1.0462265,1.2825207,1.2033905,1.1120096,1.0683101
2017-02-23,1.7338723,1.5328786,1.6696434,1.623526,1.5526167,1.5641745
2017-02-24,1.5303122,1.4716089,1.5154778,1.5228443,1.4833679,1.4657494
2017-02-25,1.10436,1.1606903,1.1544682,1.2031487,1.1563058,1.1265978
2017-02-26,0.9082055,0.7776938,0.9120972,0.8938017,0.8154776,0.75332135
2017-02-27,1.8976544,1.769205,1.8975393,1.8871262,1.8171682,1.8282905
2017-02-28,1.5534412,1.4439964,1.5253105,1.5199912,1.4510647,1.4460678
2017-03-01,1.5774822,1.3489244,1.5182503,1.4639926,1.3884894,1.3501897
2017-03-02,2.3248088,2.2435498,2.346883,2.3644695,2.2672534,2.220733
2017-03-03,1.0637391,1.0940044,1.1655905,1.1991833,1.1604646,1.2321153
2017-03-04,1.5001782,1.4071476,1.5098683,1.49823,1.4499041,1.4661525
2017-03-05,1.7383627,1.6178923,1.7930857,1.7755156,1.6906309,1.67564
2017-03-06,1.1742029,1.0434461,1.0936337,1.0662467,1.0354427,1.027512
2017-03-07,1.2134974,1.1615124,1.2257481,1.2197839,1.1851273,1.2056311
2017-03-08,0.6714994,0.52446645,0.6399699,0.6020571,0.5649503,0.55771273
2017-03-09,1.0680224,1.058316,1.0836396,1.0857351,1.0724851,1.0812055
2017-03-10,1.21014,1.2795787,1.2582769,1.2864697,1.2774912,1.2992524
2017-03-11,1.438791,1.5290585,1.4946514,1.53387,1.5253106,1.5654479
2017-03-12,1.878933,1.9935867,1.9801674,2.0257206,2.0060873,2.028461
2017-03-13,1.3982393,1.4731805,1.4754051,1.5096426,1.4884619,1.5100938
2017-03-14,1.4253474,1.5138254,1.4986168,1.5359977,1.5158324,1.5148975
2017-03-15,1.1737747,1.173892,1.2067918,1.213449,1.1859331,1.17307
2017-03-16,1.6597462,1.7494507,1.7350882,1.7693741,1.7576231,1.7948104
2017-03-17,1.3043692,1.3387691,1.3326517,1.3627789,1.3340058,1.3075217
2017-03-18,0.98419684,0.73840284,0.9024901,0.8351433,0.7780807,0.7620581
2017-03-19,1.2772334,1.2668122,1.2779427,1.2877755,1.271237,1.2776847
2017-03-20,1.2390443,1.4130955,1.3230125,1.3944535,1.403964,1.4160372
2017-03-21,1.9791862,1.9055021,1.9896454,1.9803121,1.9237493,1.9051799
2017-03-22,1.7559236,1.8217702,1.7800936,1.8122678,1.7954713,1.7859125
2017-03-23,1.8053042,1.9455428,1.8836122,1.9373703,1.9285207,1.940691
2017-03-24,1.8094492,1.9208318,1.8798403,1.9244103,1.9017948,1.8796468
2017-03-25,2.308657,2.4654412,2.3964984,2.4673753,2.435056,2.4060411
2017-03-26,2.090631,2.2828166,2.174696,2.2429452,2.2476845,2.281519
2017-03-27,2.446837,2.6161492,2.5442488,2.5976524,2.5989258,2.6503787
2017-03-28,2.5061104,2.664193,2.6292303,2.684165,2.6730106,2.7130349
2017-03-29,1.4931456,1.6190528,1.5907875,1.6399677,1.630022,1.661358
2017-03-30,2.4517834,2.6202595,2.570749,2.6318414,2.6213639,2.633002
2017-03-31,2.8160722,3.022285,2.972025,3.0434659,3.0271208,3.0231552
2017-04-01,1.6957798,1.7055898,1.759654,1.7605245,1.748725,1.8125257
2017-04-02,2.0601933,2.1270065,2.1326888,2.1565778,2.1364286,2.1556268
2017-04-03,1.7081043,1.8500113,1.7865734,1.8289514,1.8376074,1.8854657
2017-04-04,1.8337389,1.9165279,1.9034389,1.9258611,1.9187523,1.955843
2017-04-05,1.2567433,1.2999375,1.2977372,1.317274,1.2949647,1.3011707
2017-04-06,1.3110427,1.3549933,1.3366494,1.3521885,1.3409371,1.3525753
2017-04-07,1.1391641,1.2340496,1.1671058,1.1990867,1.2024394,1.2143356
2017-04-08,1.6543025,1.7712842,1.7057186,1.7414231,1.7552375,1.8230839
2017-04-09,2.7138293,2.9129956,2.8147964,2.870102,2.890751,2.977457
2017-04-10,1.7519722,1.8644221,1.8131384,1.8532271,1.8417019,1.8466988
2017-04-11,1.9823363,2.1475105,2.0749493,2.1240811,2.1309803,2.158222
2017-04-12,1.7988795,2.0211992,1.8879,1.9578742,1.9775237,2.0005581
2017-04-13,1.92993,2.019289,1.9939655,2.0151787,2.0113099,2.00404
